Technologies,Hours,Availability
wind_ne,7458,0.258064516
wind_nw,7458,0.438666667
wind_we,7458,0.387902098
wind_sw,7458,0.099340659
wind_se,7458,0.062727273
wind_off,7459,0.4322
ror,7459,0.408496732
pv_ea,7459,0.0
pv_ne,7459,0.0
pv_nw,7459,0.0
pv_we,7459,0.0
pv_sw,7459,0.0
pv_se,7459,0.0
wind_ea,7459,0.245625
wind_ne,7459,0.303225806
wind_nw,7459,0.510133333
wind_we,7459,0.461258741
wind_sw,7459,0.127472527
wind_se,7459,0.078409091
wind_off,7460,0.3934
ror,7460,0.408496732
pv_ea,7460,0.0
pv_ne,7460,0.0
pv_nw,7460,0.0
pv_we,7460,0.0
pv_sw,7460,0.0
pv_se,7460,0.0
wind_ea,7460,0.2665625
wind_ne,7460,0.326129032
wind_nw,7460,0.577866667
wind_we,7460,0.516853147
wind_sw,7460,0.161978022
wind_se,7460,0.110454545
wind_off,7461,0.352
ror,7461,0.408496732
pv_ea,7461,0.0
pv_ne,7461,0.0
pv_nw,7461,0.0
pv_we,7461,0.0
pv_sw,7461,0.0
pv_se,7461,0.0
wind_ea,7461,0.2896875
wind_ne,7461,0.361612903
wind_nw,7461,0.642933333
wind_we,7461,0.544265734
wind_sw,7461,0.18989011
wind_se,7461,0.148863636
wind_off,7462,0.2891
ror,7462,0.408496732
pv_ea,7462,0.0
pv_ne,7462,0.0
pv_nw,7462,0.0
pv_we,7462,0.0
pv_sw,7462,0.0
pv_se,7462,0.0
wind_ea,7462,0.3228125
wind_ne,7462,0.42
wind_nw,7462,0.669466667
wind_we,7462,0.534265734
wind_sw,7462,0.20010989
wind_se,7462,0.171136364
wind_off,7463,0.2428
ror,7463,0.408496732
pv_ea,7463,0.0
pv_ne,7463,0.0
pv_nw,7463,0.0
pv_we,7463,0.0
pv_sw,7463,0.0
pv_se,7463,0.0
wind_ea,7463,0.3559375
wind_ne,7463,0.482580645
wind_nw,7463,0.687466667
wind_we,7463,0.504335664
wind_sw,7463,0.208021978
wind_se,7463,0.183181818
wind_off,7464,0.2256
ror,7464,0.408496732
pv_ea,7464,0.0
pv_ne,7464,0.0
pv_nw,7464,0.0
pv_we,7464,0.0
pv_sw,7464,0.0
pv_se,7464,0.0
wind_ea,7464,0.39125
wind_ne,7464,0.569032258
wind_nw,7464,0.6748
wind_we,7464,0.455594406
wind_sw,7464,0.216483516
wind_se,7464,0.191818182
wind_off,7465,0.17
ror,7465,0.408496732
pv_ea,7465,0.0
pv_ne,7465,0.0
pv_nw,7465,0.0
pv_we,7465,0.0
pv_sw,7465,0.0
pv_se,7465,0.0
wind_ea,7465,0.4215625
wind_ne,7465,0.656451613
wind_nw,7465,0.634933333
wind_we,7465,0.402657343
wind_sw,7465,0.216153846
wind_se,7465,0.203636364
wind_off,7466,0.1335
ror,7466,0.408496732
pv_ea,7466,0.0
pv_ne,7466,0.0
pv_nw,7466,0.0
pv_we,7466,0.0
pv_sw,7466,0.0
pv_se,7466,0.0
wind_ea,7466,0.473125
wind_ne,7466,0.687419355
wind_nw,7466,0.596266667
wind_we,7466,0.350559441
wind_sw,7466,0.206373626
wind_se,7466,0.214318182
wind_off,7467,0.0923
ror,7467,0.408496732
pv_ea,7467,0.0
pv_ne,7467,0.0
pv_nw,7467,0.0
pv_we,7467,0.0
pv_sw,7467,0.0
pv_se,7467,0.0
wind_ea,7467,0.4884375
wind_ne,7467,0.69
wind_nw,7467,0.543066667
wind_we,7467,0.281468531
wind_sw,7467,0.193076923
wind_se,7467,0.221363636
wind_off,7468,0.0781
ror,7468,0.408496732
pv_ea,7468,0.0
pv_ne,7468,0.0
pv_nw,7468,0.0
pv_we,7468,0.0
pv_sw,7468,0.0
pv_se,7468,0.0
wind_ea,7468,0.4471875
wind_ne,7468,0.663225806
wind_nw,7468,0.4764
wind_we,7468,0.233356643
wind_sw,7468,0.163076923
wind_se,7468,0.224318182
wind_off,7469,0.0806
ror,7469,0.408496732
pv_ea,7469,0.0
pv_ne,7469,0.0
pv_nw,7469,0.0
pv_we,7469,0.0
pv_sw,7469,0.0
pv_se,7469,0.0
wind_ea,7469,0.390625
wind_ne,7469,0.637419355
wind_nw,7469,0.4172
wind_we,7469,0.205594406
wind_sw,7469,0.120879121
wind_se,7469,0.208636364
wind_off,7470,0.068
ror,7470,0.408496732
pv_ea,7470,0.0
pv_ne,7470,0.0
pv_nw,7470,0.0
pv_we,7470,0.0
pv_sw,7470,0.0
pv_se,7470,0.0
wind_ea,7470,0.359375
wind_ne,7470,0.620967742
wind_nw,7470,0.366266667
wind_we,7470,0.176433566
wind_sw,7470,0.080879121
wind_se,7470,0.185227273
wind_off,7471,0.0752
ror,7471,0.408496732
pv_ea,7471,0.0
pv_ne,7471,0.0
pv_nw,7471,0.0
pv_we,7471,0.0
pv_sw,7471,0.0
pv_se,7471,0.0
wind_ea,7471,0.3203125
wind_ne,7471,0.592903226
wind_nw,7471,0.321333333
wind_we,7471,0.135454545
wind_sw,7471,0.047472527
wind_se,7471,0.159772727
wind_off,7472,0.077
ror,7472,0.408496732
pv_ea,7472,0.01
pv_ne,7472,0.01
pv_nw,7472,0.002
pv_we,7472,0.0
pv_sw,7472,0.005
pv_se,7472,0.006666667
wind_ea,7472,0.2971875
wind_ne,7472,0.546129032
wind_nw,7472,0.278933333
wind_we,7472,0.097342657
wind_sw,7472,0.025494505
wind_se,7472,0.128636364
wind_off,7473,0.0498
ror,7473,0.408496732
pv_ea,7473,0.08
pv_ne,7473,0.08
pv_nw,7473,0.056
pv_we,7473,0.0475
pv_sw,7473,0.0625
pv_se,7473,0.073333333
wind_ea,7473,0.2465625
wind_ne,7473,0.496129032
wind_nw,7473,0.216266667
wind_we,7473,0.066923077
wind_sw,7473,0.018681319
wind_se,7473,0.082954545
wind_off,7474,0.045
ror,7474,0.408496732
pv_ea,7474,0.21
pv_ne,7474,0.21
pv_nw,7474,0.162
pv_we,7474,0.1325
pv_sw,7474,0.1675
pv_se,7474,0.166666667
wind_ea,7474,0.1915625
wind_ne,7474,0.43483871
wind_nw,7474,0.143733333
wind_we,7474,0.054965035
wind_sw,7474,0.02021978
wind_se,7474,0.033409091
wind_off,7475,0.0388
ror,7475,0.408496732
pv_ea,7475,0.32
pv_ne,7475,0.32
pv_nw,7475,0.256
pv_we,7475,0.2275
pv_sw,7475,0.2725
pv_se,7475,0.253333333
wind_ea,7475,0.2075
wind_ne,7475,0.410645161
wind_nw,7475,0.102133333
wind_we,7475,0.048951049
wind_sw,7475,0.023626374
wind_se,7475,0.016818182
wind_off,7476,0.0201
ror,7476,0.408496732
pv_ea,7476,0.36
pv_ne,7476,0.36
pv_nw,7476,0.288
pv_we,7476,0.27
pv_sw,7476,0.3375
pv_se,7476,0.3
wind_ea,7476,0.1759375
wind_ne,7476,0.363870968
wind_nw,7476,0.0888
wind_we,7476,0.082657343
wind_sw,7476,0.033956044
wind_se,7476,0.014545455
wind_off,7477,0.0191
ror,7477,0.408496732
pv_ea,7477,0.37
pv_ne,7477,0.37
pv_nw,7477,0.284
pv_we,7477,0.265
pv_sw,7477,0.34
pv_se,7477,0.32
wind_ea,7477,0.1396875
wind_ne,7477,0.294193548
wind_nw,7477,0.079466667
wind_we,7477,0.115174825
wind_sw,7477,0.04032967
wind_se,7477,0.016590909
wind_off,7478,0.0179
ror,7478,0.408496732
pv_ea,7478,0.3
pv_ne,7478,0.3
pv_nw,7478,0.216
pv_we,7478,0.2125
pv_sw,7478,0.2925
pv_se,7478,0.273333333
wind_ea,7478,0.1071875
wind_ne,7478,0.222903226
wind_nw,7478,0.0844
wind_we,7478,0.135874126
wind_sw,7478,0.046153846
wind_se,7478,0.020681818
wind_off,7479,0.0226
ror,7479,0.408496732
pv_ea,7479,0.19
pv_ne,7479,0.19
pv_nw,7479,0.132
pv_we,7479,0.1475
pv_sw,7479,0.2025
pv_se,7479,0.193333333
wind_ea,7479,0.080625
wind_ne,7479,0.161935484
wind_nw,7479,0.0944
wind_we,7479,0.139160839
wind_sw,7479,0.04967033
wind_se,7479,0.024090909
wind_off,7480,0.0235
ror,7480,0.408496732
pv_ea,7480,0.06
pv_ne,7480,0.06
pv_nw,7480,0.05
pv_we,7480,0.065
pv_sw,7480,0.1025
pv_se,7480,0.083333333
wind_ea,7480,0.0571875
wind_ne,7480,0.11483871
wind_nw,7480,0.114666667
wind_we,7480,0.152867133
wind_sw,7480,0.046153846
wind_se,7480,0.028409091
wind_off,7481,0.0293
ror,7481,0.408496732
pv_ea,7481,0.0
pv_ne,7481,0.0
pv_nw,7481,0.002
pv_we,7481,0.01
pv_sw,7481,0.0125
pv_se,7481,0.01
wind_ea,7481,0.0546875
wind_ne,7481,0.097096774
wind_nw,7481,0.172
wind_we,7481,0.222377622
wind_sw,7481,0.058571429
wind_se,7481,0.041590909
wind_off,7482,0.0225
ror,7482,0.408496732
pv_ea,7482,0.0
pv_ne,7482,0.0
pv_nw,7482,0.0
pv_we,7482,0.0
pv_sw,7482,0.0
pv_se,7482,0.0
wind_ea,7482,0.0678125
wind_ne,7482,0.085483871
wind_nw,7482,0.242666667
wind_we,7482,0.292867133
wind_sw,7482,0.096483516
wind_se,7482,0.066590909
wind_off,7483,0.0157
ror,7483,0.408496732
pv_ea,7483,0.0
pv_ne,7483,0.0
pv_nw,7483,0.0
pv_we,7483,0.0
pv_sw,7483,0.0
pv_se,7483,0.0
wind_ea,7483,0.1021875
wind_ne,7483,0.096451613
wind_nw,7483,0.28
wind_we,7483,0.323146853
wind_sw,7483,0.145714286
wind_se,7483,0.101136364
wind_off,7484,0.0247
ror,7484,0.408496732
pv_ea,7484,0.0
pv_ne,7484,0.0
pv_nw,7484,0.0
pv_we,7484,0.0
pv_sw,7484,0.0
pv_se,7484,0.0
wind_ea,7484,0.153125
wind_ne,7484,0.126774194
wind_nw,7484,0.294
wind_we,7484,0.341748252
wind_sw,7484,0.193516484
wind_se,7484,0.130909091
wind_off,7485,0.0368
ror,7485,0.408496732
pv_ea,7485,0.0
pv_ne,7485,0.0
pv_nw,7485,0.0
pv_we,7485,0.0
pv_sw,7485,0.0
pv_se,7485,0.0
wind_ea,7485,0.21
wind_ne,7485,0.170645161
wind_nw,7485,0.302666667
wind_we,7485,0.356503497
wind_sw,7485,0.226153846
wind_se,7485,0.151363636
wind_off,7486,0.0607
ror,7486,0.408496732
pv_ea,7486,0.0
pv_ne,7486,0.0
pv_nw,7486,0.0
pv_we,7486,0.0
pv_sw,7486,0.0
pv_se,7486,0.0
wind_ea,7486,0.2509375
wind_ne,7486,0.219677419
wind_nw,7486,0.3124
wind_we,7486,0.358111888
wind_sw,7486,0.243076923
wind_se,7486,0.165681818
wind_off,7487,0.0678
ror,7487,0.408496732
pv_ea,7487,0.0
pv_ne,7487,0.0
pv_nw,7487,0.0
pv_we,7487,0.0
pv_sw,7487,0.0
pv_se,7487,0.0
wind_ea,7487,0.285625
wind_ne,7487,0.260967742
wind_nw,7487,0.328266667
wind_we,7487,0.362937063
wind_sw,7487,0.254835165
wind_se,7487,0.180909091
wind_off,7488,0.069
ror,7488,0.408496732
pv_ea,7488,0.0
pv_ne,7488,0.0
pv_nw,7488,0.0
pv_we,7488,0.0
pv_sw,7488,0.0
pv_se,7488,0.0
wind_ea,7488,0.306875
wind_ne,7488,0.282580645
wind_nw,7488,0.361333333
wind_we,7488,0.357272727
wind_sw,7488,0.267142857
wind_se,7488,0.197954545
wind_off,7489,0.0823
ror,7489,0.408496732
pv_ea,7489,0.0
pv_ne,7489,0.0
pv_nw,7489,0.0
pv_we,7489,0.0
pv_sw,7489,0.0
pv_se,7489,0.0
wind_ea,7489,0.3134375
wind_ne,7489,0.289032258
wind_nw,7489,0.398
wind_we,7489,0.374195804
wind_sw,7489,0.285714286
wind_se,7489,0.214318182
wind_off,7490,0.1055
ror,7490,0.408496732
pv_ea,7490,0.0
pv_ne,7490,0.0
pv_nw,7490,0.0
pv_we,7490,0.0
pv_sw,7490,0.0
pv_se,7490,0.0
wind_ea,7490,0.315
wind_ne,7490,0.296774194
wind_nw,7490,0.4228
wind_we,7490,0.366643357
wind_sw,7490,0.302967033
wind_se,7490,0.229090909
wind_off,7491,0.1561
ror,7491,0.408496732
pv_ea,7491,0.0
pv_ne,7491,0.0
pv_nw,7491,0.0
pv_we,7491,0.0
pv_sw,7491,0.0
pv_se,7491,0.0
wind_ea,7491,0.3175
wind_ne,7491,0.310645161
wind_nw,7491,0.438933333
wind_we,7491,0.367412587
wind_sw,7491,0.313296703
wind_se,7491,0.250681818
wind_off,7492,0.2348
ror,7492,0.408496732
pv_ea,7492,0.0
pv_ne,7492,0.0
pv_nw,7492,0.0
pv_we,7492,0.0
pv_sw,7492,0.0
pv_se,7492,0.0
wind_ea,7492,0.319375
wind_ne,7492,0.326129032
wind_nw,7492,0.4408
wind_we,7492,0.412027972
wind_sw,7492,0.313626374
wind_se,7492,0.273863636
wind_off,7493,0.3284
ror,7493,0.408496732
pv_ea,7493,0.0
pv_ne,7493,0.0
pv_nw,7493,0.0
pv_we,7493,0.0
pv_sw,7493,0.0
pv_se,7493,0.0
wind_ea,7493,0.32125
wind_ne,7493,0.337741935
wind_nw,7493,0.450533333
wind_we,7493,0.412587413
wind_sw,7493,0.311868132
wind_se,7493,0.292727273
wind_off,7494,0.4358
ror,7494,0.408496732
pv_ea,7494,0.0
pv_ne,7494,0.0
pv_nw,7494,0.0
pv_we,7494,0.0
pv_sw,7494,0.0
pv_se,7494,0.0
wind_ea,7494,0.3259375
wind_ne,7494,0.346129032
wind_nw,7494,0.4344
wind_we,7494,0.405104895
wind_sw,7494,0.312527473
wind_se,7494,0.310227273
wind_off,7495,0.537
ror,7495,0.408496732
pv_ea,7495,0.0
pv_ne,7495,0.0
pv_nw,7495,0.0
pv_we,7495,0.0
pv_sw,7495,0.0
pv_se,7495,0.0
wind_ea,7495,0.3296875
wind_ne,7495,0.379677419
wind_nw,7495,0.400266667
wind_we,7495,0.391608392
wind_sw,7495,0.311318681
wind_se,7495,0.321590909
wind_off,7496,0.6571
ror,7496,0.408496732
pv_ea,7496,0.0
pv_ne,7496,0.0
pv_nw,7496,0.0
pv_we,7496,0.0
pv_sw,7496,0.0
pv_se,7496,0.006666667
wind_ea,7496,0.3390625
wind_ne,7496,0.408387097
wind_nw,7496,0.368933333
wind_we,7496,0.391468531
wind_sw,7496,0.313956044
wind_se,7496,0.322045455
wind_off,7497,0.7594
ror,7497,0.408496732
pv_ea,7497,0.03
pv_ne,7497,0.03
pv_nw,7497,0.034
pv_we,7497,0.0275
pv_sw,7497,0.04
pv_se,7497,0.036666667
wind_ea,7497,0.3475
wind_ne,7497,0.421935484
wind_nw,7497,0.341333333
wind_we,7497,0.386433566
wind_sw,7497,0.28978022
wind_se,7497,0.301136364
wind_off,7498,0.8094
ror,7498,0.408496732
pv_ea,7498,0.1
pv_ne,7498,0.1
pv_nw,7498,0.102
pv_we,7498,0.08
pv_sw,7498,0.0925
pv_se,7498,0.066666667
wind_ea,7498,0.3475
wind_ne,7498,0.427741935
wind_nw,7498,0.3328
wind_we,7498,0.383146853
wind_sw,7498,0.272417582
wind_se,7498,0.265681818
wind_off,7499,0.721
ror,7499,0.408496732
pv_ea,7499,0.19
pv_ne,7499,0.19
pv_nw,7499,0.142
pv_we,7499,0.1275
pv_sw,7499,0.145
pv_se,7499,0.116666667
wind_ea,7499,0.3796875
wind_ne,7499,0.431612903
wind_nw,7499,0.343733333
wind_we,7499,0.430839161
wind_sw,7499,0.330879121
wind_se,7499,0.317272727
wind_off,7500,0.7336
ror,7500,0.408496732
pv_ea,7500,0.23
pv_ne,7500,0.23
pv_nw,7500,0.126
pv_we,7500,0.1625
pv_sw,7500,0.1525
pv_se,7500,0.14
wind_ea,7500,0.4453125
wind_ne,7500,0.432903226
wind_nw,7500,0.3808
wind_we,7500,0.488041958
wind_sw,7500,0.387362637
wind_se,7500,0.390681818
wind_off,7501,0.6876
ror,7501,0.408496732
pv_ea,7501,0.21
pv_ne,7501,0.21
pv_nw,7501,0.102
pv_we,7501,0.1375
pv_sw,7501,0.14
pv_se,7501,0.166666667
wind_ea,7501,0.4484375
wind_ne,7501,0.415483871
wind_nw,7501,0.501333333
wind_we,7501,0.525524476
wind_sw,7501,0.41956044
wind_se,7501,0.437727273
wind_off,7502,0.724
ror,7502,0.408496732
pv_ea,7502,0.14
pv_ne,7502,0.14
pv_nw,7502,0.074
pv_we,7502,0.095
pv_sw,7502,0.125
pv_se,7502,0.14
wind_ea,7502,0.415625
wind_ne,7502,0.443870968
wind_nw,7502,0.556133333
wind_we,7502,0.521188811
wind_sw,7502,0.438681319
wind_se,7502,0.4325
wind_off,7503,0.7376
ror,7503,0.408496732
pv_ea,7503,0.06
pv_ne,7503,0.06
pv_nw,7503,0.042
pv_we,7503,0.065
pv_sw,7503,0.0825
pv_se,7503,0.103333333
wind_ea,7503,0.4103125
wind_ne,7503,0.472903226
wind_nw,7503,0.598666667
wind_we,7503,0.458671329
wind_sw,7503,0.437912088
wind_se,7503,0.411590909
wind_off,7504,0.7051
ror,7504,0.408496732
pv_ea,7504,0.02
pv_ne,7504,0.02
pv_nw,7504,0.018
pv_we,7504,0.0375
pv_sw,7504,0.0375
pv_se,7504,0.04
wind_ea,7504,0.4275
wind_ne,7504,0.508709677
wind_nw,7504,0.6096
wind_we,7504,0.408391608
wind_sw,7504,0.411758242
wind_se,7504,0.405454545
wind_off,7505,0.5448
ror,7505,0.408496732
pv_ea,7505,0.0
pv_ne,7505,0.0
pv_nw,7505,0.002
pv_we,7505,0.01
pv_sw,7505,0.0075
pv_se,7505,0.01
wind_ea,7505,0.4384375
wind_ne,7505,0.542903226
wind_nw,7505,0.610933333
wind_we,7505,0.402517483
wind_sw,7505,0.357582418
wind_se,7505,0.394545455
wind_off,7506,0.4407
ror,7506,0.408496732
pv_ea,7506,0.0
pv_ne,7506,0.0
pv_nw,7506,0.0
pv_we,7506,0.0
pv_sw,7506,0.0
pv_se,7506,0.0
wind_ea,7506,0.428125
wind_ne,7506,0.569354839
wind_nw,7506,0.619466667
wind_we,7506,0.434685315
wind_sw,7506,0.313296703
wind_se,7506,0.372272727
wind_off,7507,0.3978
ror,7507,0.408496732
pv_ea,7507,0.0
pv_ne,7507,0.0
pv_nw,7507,0.0
pv_we,7507,0.0
pv_sw,7507,0.0
pv_se,7507,0.0
wind_ea,7507,0.428125
wind_ne,7507,0.574193548
wind_nw,7507,0.628
wind_we,7507,0.451678322
wind_sw,7507,0.291098901
wind_se,7507,0.335227273
wind_off,7508,0.3967
ror,7508,0.408496732
pv_ea,7508,0.0
pv_ne,7508,0.0
pv_nw,7508,0.0
pv_we,7508,0.0
pv_sw,7508,0.0
pv_se,7508,0.0
wind_ea,7508,0.4375
wind_ne,7508,0.57483871
wind_nw,7508,0.6268
wind_we,7508,0.46972028
wind_sw,7508,0.284395604
wind_se,7508,0.305227273
wind_off,7509,0.3926
ror,7509,0.408496732
pv_ea,7509,0.0
pv_ne,7509,0.0
pv_nw,7509,0.0
pv_we,7509,0.0
pv_sw,7509,0.0
pv_se,7509,0.0
wind_ea,7509,0.4471875
wind_ne,7509,0.569032258
wind_nw,7509,0.631466667
wind_we,7509,0.480909091
wind_sw,7509,0.289120879
wind_se,7509,0.291590909
wind_off,7510,0.3804
ror,7510,0.408496732
pv_ea,7510,0.0
pv_ne,7510,0.0
pv_nw,7510,0.0
pv_we,7510,0.0
pv_sw,7510,0.0
pv_se,7510,0.0
wind_ea,7510,0.46
wind_ne,7510,0.569677419
wind_nw,7510,0.6324
wind_we,7510,0.493916084
wind_sw,7510,0.287362637
wind_se,7510,0.282045455
wind_off,7511,0.3319
ror,7511,0.408496732
pv_ea,7511,0.0
pv_ne,7511,0.0
pv_nw,7511,0.0
pv_we,7511,0.0
pv_sw,7511,0.0
pv_se,7511,0.0
wind_ea,7511,0.475
wind_ne,7511,0.580322581
wind_nw,7511,0.629733333
wind_we,7511,0.492097902
wind_sw,7511,0.28
wind_se,7511,0.290681818
wind_off,7512,0.3992
ror,7512,0.408496732
pv_ea,7512,0.0
pv_ne,7512,0.0
pv_nw,7512,0.0
pv_we,7512,0.0
pv_sw,7512,0.0
pv_se,7512,0.0
wind_ea,7512,0.48875
wind_ne,7512,0.58516129
wind_nw,7512,0.629866667
wind_we,7512,0.494405594
wind_sw,7512,0.279340659
wind_se,7512,0.325227273
wind_off,7513,0.5261
ror,7513,0.408496732
pv_ea,7513,0.0
pv_ne,7513,0.0
pv_nw,7513,0.0
pv_we,7513,0.0
pv_sw,7513,0.0
pv_se,7513,0.0
wind_ea,7513,0.4971875
wind_ne,7513,0.572580645
wind_nw,7513,0.636133333
wind_we,7513,0.504825175
wind_sw,7513,0.276593407
wind_se,7513,0.345681818
wind_off,7514,0.6814
ror,7514,0.408496732
pv_ea,7514,0.0
pv_ne,7514,0.0
pv_nw,7514,0.0
pv_we,7514,0.0
pv_sw,7514,0.0
pv_se,7514,0.0
wind_ea,7514,0.491875
wind_ne,7514,0.550322581
wind_nw,7514,0.6628
wind_we,7514,0.515314685
wind_sw,7514,0.27021978
wind_se,7514,0.340454545
wind_off,7515,0.74
ror,7515,0.408496732
pv_ea,7515,0.0
pv_ne,7515,0.0
pv_nw,7515,0.0
pv_we,7515,0.0
pv_sw,7515,0.0
pv_se,7515,0.0
wind_ea,7515,0.4878125
wind_ne,7515,0.53516129
wind_nw,7515,0.691733333
wind_we,7515,0.511048951
wind_sw,7515,0.270659341
wind_se,7515,0.337272727
wind_off,7516,0.7207
ror,7516,0.408496732
pv_ea,7516,0.0
pv_ne,7516,0.0
pv_nw,7516,0.0
pv_we,7516,0.0
pv_sw,7516,0.0
pv_se,7516,0.0
wind_ea,7516,0.50625
wind_ne,7516,0.562903226
wind_nw,7516,0.699333333
wind_we,7516,0.494195804
wind_sw,7516,0.260549451
wind_se,7516,0.333409091
wind_off,7517,0.737
ror,7517,0.408496732
pv_ea,7517,0.0
pv_ne,7517,0.0
pv_nw,7517,0.0
pv_we,7517,0.0
pv_sw,7517,0.0
pv_se,7517,0.0
wind_ea,7517,0.5353125
wind_ne,7517,0.609354839
wind_nw,7517,0.6896
wind_we,7517,0.491608392
wind_sw,7517,0.261208791
wind_se,7517,0.332954545
wind_off,7518,0.78
ror,7518,0.408496732
pv_ea,7518,0.0
pv_ne,7518,0.0
pv_nw,7518,0.0
pv_we,7518,0.0
pv_sw,7518,0.0
pv_se,7518,0.0
wind_ea,7518,0.5684375
wind_ne,7518,0.643548387
wind_nw,7518,0.678933333
wind_we,7518,0.487552448
wind_sw,7518,0.257472527
wind_se,7518,0.328863636
wind_off,7519,0.7146
ror,7519,0.408496732
pv_ea,7519,0.0
pv_ne,7519,0.0
pv_nw,7519,0.0
pv_we,7519,0.0
pv_sw,7519,0.0
pv_se,7519,0.0
wind_ea,7519,0.570625
wind_ne,7519,0.659032258
wind_nw,7519,0.6716
wind_we,7519,0.465734266
wind_sw,7519,0.252307692
wind_se,7519,0.325454545
wind_off,7520,0.6885
ror,7520,0.408496732
pv_ea,7520,0.0
pv_ne,7520,0.0
pv_nw,7520,0.0
pv_we,7520,0.0
pv_sw,7520,0.005
pv_se,7520,0.006666667
wind_ea,7520,0.5628125
wind_ne,7520,0.672580645
wind_nw,7520,0.6548
wind_we,7520,0.436783217
wind_sw,7520,0.242197802
wind_se,7520,0.317727273
wind_off,7521,0.7114
ror,7521,0.408496732
pv_ea,7521,0.02
pv_ne,7521,0.02
pv_nw,7521,0.008
pv_we,7521,0.0175
pv_sw,7521,0.05
pv_se,7521,0.046666667
wind_ea,7521,0.5421875
wind_ne,7521,0.691290323
wind_nw,7521,0.629866667
wind_we,7521,0.409440559
wind_sw,7521,0.228901099
wind_se,7521,0.300681818
wind_off,7522,0.7299
ror,7522,0.408496732
pv_ea,7522,0.05
pv_ne,7522,0.05
pv_nw,7522,0.032
pv_we,7522,0.06
pv_sw,7522,0.14
pv_se,7522,0.116666667
wind_ea,7522,0.523125
wind_ne,7522,0.698064516
wind_nw,7522,0.595066667
wind_we,7522,0.383776224
wind_sw,7522,0.249120879
wind_se,7522,0.305227273
wind_off,7523,0.7134
ror,7523,0.408496732
pv_ea,7523,0.07
pv_ne,7523,0.07
pv_nw,7523,0.052
pv_we,7523,0.1025
pv_sw,7523,0.225
pv_se,7523,0.153333333
wind_ea,7523,0.509375
wind_ne,7523,0.68
wind_nw,7523,0.565066667
wind_we,7523,0.378111888
wind_sw,7523,0.269010989
wind_se,7523,0.327954545
wind_off,7524,0.7056
ror,7524,0.408496732
pv_ea,7524,0.07
pv_ne,7524,0.07
pv_nw,7524,0.062
pv_we,7524,0.1275
pv_sw,7524,0.26
pv_se,7524,0.176666667
wind_ea,7524,0.4996875
wind_ne,7524,0.656129032
wind_nw,7524,0.549733333
wind_we,7524,0.39951049
wind_sw,7524,0.260549451
wind_se,7524,0.320227273
wind_off,7525,0.7086
ror,7525,0.408496732
pv_ea,7525,0.06
pv_ne,7525,0.06
pv_nw,7525,0.06
pv_we,7525,0.12
pv_sw,7525,0.2525
pv_se,7525,0.173333333
wind_ea,7525,0.4871875
wind_ne,7525,0.634516129
wind_nw,7525,0.5436
wind_we,7525,0.40951049
wind_sw,7525,0.24956044
wind_se,7525,0.300909091
wind_off,7526,0.6937
ror,7526,0.408496732
pv_ea,7526,0.05
pv_ne,7526,0.05
pv_nw,7526,0.05
pv_we,7526,0.1025
pv_sw,7526,0.21
pv_se,7526,0.153333333
wind_ea,7526,0.4690625
wind_ne,7526,0.611290323
wind_nw,7526,0.54
wind_we,7526,0.401748252
wind_sw,7526,0.23
wind_se,7526,0.28
wind_off,7527,0.6958
ror,7527,0.408496732
pv_ea,7527,0.03
pv_ne,7527,0.03
pv_nw,7527,0.03
pv_we,7527,0.0675
pv_sw,7527,0.1425
pv_se,7527,0.106666667
wind_ea,7527,0.4375
wind_ne,7527,0.579354839
wind_nw,7527,0.531466667
wind_we,7527,0.371888112
wind_sw,7527,0.207692308
wind_se,7527,0.245
wind_off,7528,0.7022
ror,7528,0.408496732
pv_ea,7528,0.01
pv_ne,7528,0.01
pv_nw,7528,0.012
pv_we,7528,0.0325
pv_sw,7528,0.065
pv_se,7528,0.053333333
wind_ea,7528,0.404375
wind_ne,7528,0.551935484
wind_nw,7528,0.5128
wind_we,7528,0.34027972
wind_sw,7528,0.175934066
wind_se,7528,0.198181818
wind_off,7529,0.7034
ror,7529,0.408496732
pv_ea,7529,0.0
pv_ne,7529,0.0
pv_nw,7529,0.0
pv_we,7529,0.0
pv_sw,7529,0.005
pv_se,7529,0.006666667
wind_ea,7529,0.3890625
wind_ne,7529,0.531935484
wind_nw,7529,0.482666667
wind_we,7529,0.330629371
wind_sw,7529,0.156043956
wind_se,7529,0.188181818
wind_off,7530,0.7088
ror,7530,0.408496732
pv_ea,7530,0.0
pv_ne,7530,0.0
pv_nw,7530,0.0
pv_we,7530,0.0
pv_sw,7530,0.0
pv_se,7530,0.0
wind_ea,7530,0.3784375
wind_ne,7530,0.517419355
wind_nw,7530,0.4512
wind_we,7530,0.343076923
wind_sw,7530,0.164395604
wind_se,7530,0.200454545
wind_off,7531,0.7154
ror,7531,0.408496732
pv_ea,7531,0.0
pv_ne,7531,0.0
pv_nw,7531,0.0
pv_we,7531,0.0
pv_sw,7531,0.0
pv_se,7531,0.0
wind_ea,7531,0.36875
wind_ne,7531,0.486774194
wind_nw,7531,0.4276
wind_we,7531,0.331678322
wind_sw,7531,0.167802198
wind_se,7531,0.206590909
wind_off,7532,0.7153
ror,7532,0.408496732
pv_ea,7532,0.0
pv_ne,7532,0.0
pv_nw,7532,0.0
pv_we,7532,0.0
pv_sw,7532,0.0
pv_se,7532,0.0
wind_ea,7532,0.3475
wind_ne,7532,0.46483871
