Load,Hours
32083.32058,4780
31911.69519,4781
32356.0218,4782
34755.38547,4783
37879.91731,4784
39777.97203,4785
41972.01838,4786
44391.05453,4787
44713.27612,4788
43388.66275,4789
41504.40137,4790
40574.142,4791
40666.39913,4792
41751.32486,4793
42109.95183,4794
41461.21237,4795
40775.61529,4796
40610.54739,4797
41287.55189,4798
38524.36048,4799
36553.49498,4800
35365.91058,4801
34763.75193,4802
34824.3522,4803
36084.97349,4804
39150.71401,4805
46498.49676,4806
52448.40312,4807
55255.68802,4808
56736.32447,4809
58465.46725,4810
59799.12543,4811
59286.28434,4812
59035.5168,4813
57481.39122,4814
56756.22306,4815
55758.80593,4816
55223.3528,4817
54722.26997,4818
53549.83564,4819
51341.09147,4820
49897.08653,4821
47672.96617,4822
43598.05025,4823
40716.59786,4824
38961.22511,4825
38517.57686,4826
38776.03249,4827
39915.001,4828
42450.48917,4829
48687.34233,4830
54603.10451,4831
57553.29751,4832
59233.59828,4833
61369.07944,4834
62885.66904,4835
62855.59502,4836
62354.51219,4837
60698.18018,4838
59615.28954,4839
58678.47268,4840
57390.71694,4841
56099.56939,4842
55068.68644,4843
52614.82774,4844
50881.6148,4845
48995.77057,4846
44921.75913,4847
42142.73929,4848
40297.59674,4849
39228.27332,4850
39431.55556,4851
40090.69656,4852
42609.22569,4853
49289.72711,4854
55085.19323,4855
58060.93783,4856
59206.46383,4857
60773.93052,4858
62097.6394,4859
61406.84155,4860
60730.06316,4861
59821.05911,4862
58960.89707,4863
57208.69001,4864
55992.1622,4865
55130.64343,4866
54211.01172,4867
51637.30921,4868
50256.61798,4869
48126.78983,4870
43916.65391,4871
41048.99486,4872
39463.43854,4873
38700.05604,4874
38763.36975,4875
39670.79096,4876
42193.8425,4877
48714.7029,4878
53853.51535,4879
56634.11804,4880
57577.04016,4881
58596.61709,4882
60442.21188,4883
60072.95725,4884
58911.60282,4885
57878.45866,4886
56938.70224,4887
55991.70996,4888
55275.13438,4889
54350.07578,4890
53623.5509,4891
51130.12113,4892
49599.28595,4893
47627.06373,4894
43671.31326,4895
40909.25245,4896
39154.55806,4897
38220.22852,4898
38355.44853,4899
39251.11148,4900
41735.72255,4901
47930.51732,4902
52954.23448,4903
55799.28149,4904
56878.78033,4905
58491.24498,4906
59297.13812,4907
59003.63383,4908
57713.39076,4909
56441.91569,4910
55315.83605,4911
54362.73852,4912
54121.24192,4913
53709.70277,4914
52655.98166,4915
50206.87149,4916
48976.0981,4917
47091.38447,4918
43394.99412,4919
41113.21306,4920
38654.60583,4921
37315.29464,4922
36558.01739,4923
36472.76999,4924
36596.9101,4925
38118.47434,4926
41343.40364,4927
45191.97303,4928
48242.33736,4929
49864.75131,4930
51242.27685,4931
50271.76805,4932
49144.78392,4933
47984.10786,4934
47428.53001,4935
47385.79325,4936
46927.6733,4937
46442.4189,4938
45132.05112,4939
42986.39454,4940
41932.89955,4941
41628.76759,4942
38963.71244,4943
36541.5106,4944
34838.59778,4945
34410.55185,4946
34036.77481,4947
33896.12791,4948
33266.15645,4949
33742.81827,4950
35538.44046,4951
38542.67623,4952
41214.74112,4953
42875.82166,4954
44283.42122,4955
44193.65141,4956
42357.10144,4957
41180.1447,4958
40315.46025,4959
39639.1341,4960
40722.02475,4961
41878.85677,4962
42356.6492,4963
41684.61934,4964
41494.90431,4965
40892.0673,4966
38507.17533,4967
36340.48955,4968
35084.61679,4969
34191.21505,4970
34196.41582,4971
35592.93547,4972
39181.69251,4973
46245.69414,4974
51915.88956,4975
55284.17919,4976
56287.92769,4977
58233.69383,4978
59706.8683,4979
59224.10123,4980
58814.37104,4981
57468.72848,4982
56699.91908,4983
55388.87294,4984
54773.37318,4985
54153.57714,4986
53195.9572,4987
50670.87057,4988
49691.31696,4989
47379.91412,4990
43110.0824,4991
40374.47768,4992
38972.98337,4993
38262.28692,4994
38188.11943,4995
39049.86431,4996
41646.17887,4997
48049.45665,4998
53179.22429,4999
56028.7937,5000
57968.22847,5001
60013.48758,5002
61263.48121,5003
59915.35132,5004
59186.33912,5005
58692.49214,5006
57642.38895,5007
56551.81021,5008
56019.52277,5009
55091.5246,5010
54249.22607,5011
51128.08604,5012
49488.26083,5013
46524.5006,5014
42778.13764,5015
40549.04263,5016
39152.29686,5017
38099.48023,5018
38195.80752,5019
39001.0223,5020
41963.4258,5021
48025.71401,5022
53143.72338,5023
56014.54812,5024
57840.92267,5025
59320.42852,5026
60914.12518,5027
60245.71324,5028
59355.47718,5029
58243.86925,5030
57898.8095,5031
56768.88581,5032
56617.83737,5033
55100.11718,5034
54396.8827,5035
52393.9081,5036
51205.64535,5037
48641.43989,5038
44585.51808,5039
41805.14151,5040
39928.56823,5041
38837.31113,5042
38727.41661,5043
39856.88806,5044
42737.88821,5045
48890.62458,5046
54409.54544,5047
57128.64338,5048
58708.77281,5049
60529.04212,5050
62499.45537,5051
61876.94588,5052
60512.53533,5053
60198.90632,5054
58480.61732,5055
57127.7389,5056
56187.07799,5057
55114.58888,5058
53768.7202,5059
50871.6655,5060
49240.8851,5061
46790.19209,5062
42891.42397,5063
39869.09856,5064
38202.59113,5065
37133.71995,5066
37166.50741,5067
37970.59159,5068
40715.46726,5069
46547.56489,5070
51626.68155,5071
54694.45716,5072
55880.23259,5073
57849.74137,5074
58265.12456,5075
57948.10375,5076
56579.84914,5077
54886.43339,5078
53322.13239,5079
52221.60435,5080
51810.96968,5081
50857.87215,5082
49552.02678,5083
47380.8186,5084
46091.70614,5085
43910.54866,5086
40579.11665,5087
45700.06559,5088
43589.90992,5089
42850.72229,5090
42849.36557,5091
43732.36577,5092
46027.26182,5093
52726.53123,5094
59247.16551,5095
61952.92234,5096
62152.13442,5097
62695.95401,5098
63507.50016,5099
62529.98163,5100
61447.09098,5101
60274.20441,5102
60274.65665,5103
60569.74379,5104
62517.09277,5105
61688.8137,5106
60287.09328,5107
56691.32651,5108
53635.30916,5109
52277.68221,5110
48097.6203,5111
43403.5867,5112
41194.84253,5113
39976.95799,5114
39201.13887,5115
38769.92724,5116
37638.19459,5117
36280.34152,5118
38504.00964,5119
41283.02949,5120
44929.22111,5121
47321.80117,5122
48448.33306,5123
47636.7869,5124
45743.48071,5125
44406.65684,5126
43496.06995,5127
43765.8316,5128
46853.95804,5129
51543.46924,5130
50482.28615,5131
48463.25701,5132
48012.82515,5133
49069.93807,5134
46873.17828,5135
42869.94253,5136
41089.01817,5137
40372.89483,5138
40327.67075,5139
40392.56731,5140
40388.72326,5141
39538.05828,5142
40712.52769,5143
42858.63651,5144
45102.42934,5145
46920.88968,5146
48122.26743,5147
47709.8238,5148
46070.45082,5149
44538.71116,5150
43638.75192,5151
43458.9862,5152
45108.98683,5153
49174.4057,5154
50668.60937,5155
48296.60626,5156
46948.92862,5157
47153.11535,5158
44834.9289,5159
42583.67409,5160
40556.95685,5161
39423.64135,5162
40038.46275,5163
41119.77055,5164
43805.17655,5165
49547.50437,5166
54017.00041,5167
57004.7294,5168
58284.3448,5169
59332.86514,5170
60093.08196,5171
59433.26261,5172
58384.74226,5173
56681.82945,5174
55573.3872,5175
54026.49747,5176
53489.68761,5177
53633.50019,5178
53820.72789,5179
54334.92571,5180
52440.26279,5181
49396.22982,5182
45480.05043,5183
40530.50076,5184
38725.1554,5185
37696.30753,5186
37901.85099,5187
39325.50509,5188
42467.4482,5189
48787.73979,5190
54192.92209,5191
56499.12416,5192
57004.95552,5193
58200.22801,5194
59223.64899,5195
58571.2916,5196
57589.92902,5197
56161.52638,5198
54785.35757,5199
53927.23061,5200
53041.9692,5201
52391.42078,5202
51414.35448,5203
49847.79228,5204
49324.32353,5205
46671.02663,5206
42496.39161,5207
34924.0713,5208
33325.62612,5209
32784.06773,5210
32927.65419,5211
33842.31125,5212
37046.21135,5213
45979.77654,5214
52030.75872,5215
54835.10406,5216
55950.55604,5217
57137.23596,5218
58711.26014,5219
58733.87218,5220
57840.92267,5221
56566.96028,5222
55958.9225,5223
54696.26612,5224
54353.46758,5225
54076.92232,5226
53580.58802,5227
51249.51271,5228
48877.73572,5229
47089.34939,5230
42691.3074,5231
42604.47717,5232
41332.32374,5233
39803.52364,5234
39292.49151,5235
40046.37696,5236
42861.57607,5237
49970.57566,5238
55482.26067,5239
58158.84797,5240
59185.66076,5241
61021.98461,5242
62997.59864,5243
62384.13396,5244
61972.59482,5245
61092.53418,5246
59598.78275,5247
58473.38146,5248
57955.3396,5249
56274.13435,5250
55220.63936,5251
52618.44567,5252
50598.96428,5253
48606.61735,5254
44594.11066,5255
39389.49717,5256
37662.16335,5257
36445.63554,5258
36541.73672,5259
36551.91214,5260
37441.92207,5261
39442.86159,5262
42575.30763,5263
45838.22516,5264
48825.5019,5265
50442.48896,5266
51348.55344,5267
50946.73748,5268
49280.45617,5269
47858.38491,5270
47098.39421,5271
46178.98862,5272
45975.02801,5273
46012.11175,5274
45449.97641,5275
43446.09733,5276
42820.8744,5277
41191.45072,5278
38328.76632,5279
41206.60079,5280
39606.12052,5281
38694.17691,5282
39087.4003,5283
40319.3043,5284
43834.11996,5285
51210.61999,5286
55554.39308,5287
57967.32398,5288
58374.34072,5289
59440.72458,5290
61238.15572,5291
61121.02535,5292
60844.48009,5293
59747.56998,5294
58195.25336,5295
56649.49423,5296
56251.52231,5297
55841.33988,5298
56138.91434,5299
56363.67803,5300
52618.21955,5301
48690.2819,5302
44503.43637,5303
41126.55416,5304
39443.31383,5305
38649.85731,5306
38905.37337,5307
40416.30995,5308
43843.3909,5309
51582.13583,5310
57413.78122,5311
59164.40544,5312
59547.00117,5313
60437.68947,5314
61563.09075,5315
61247.8789,5316
60417.56475,5317
59054.05868,5318
58069.75653,5319
56636.15313,5320
56449.37767,5321
57544.47882,5322
59056.31988,5323
55897.86999,5324
51957.49571,5325
48271.28078,5326
43908.96582,5327
38480.94536,5328
36617.9393,5329
35694.0113,5330
35317.52081,5331
35532.78744,5332
35651.9529,5333
36141.27747,5334
37453.45421,5335
40268.4272,5336
43095.83682,5337
45387.7933,5338
47399.81271,5339
46256.3218,5340
44260.35693,5341
43034.55819,5342
42759.14353,5343
44082.40017,5344
49324.54965,5345
51011.63403,5346
49646.54511,5347
47417.67623,5348
45536.35441,5349
45073.48593,5350
41548.49485,5351
45677.22743,5352
43917.33227,5353
43435.46968,5354
44250.18151,5355
45754.56061,5356
49079.43512,5357
56467.01506,5358
62464.40671,5359
63675.28151,5360
63613.0984,5361
64195.35845,5362
64647.14703,5363
63950.01781,5364
63602.24462,5365
62335.29196,5366
61994.5285,5367
63656.96576,5368
66485.50597,5369
65693.18005,5370
64202.59431,5371
60734.81169,5372
57590.8335,5373
54320.90624,5374
49754.63067,5375
41401.29046,5376
39699.96049,5377
38520.96867,5378
38867.61126,5379
39675.31337,5380
42442.34883,5381
48288.01369,5382
53223.99613,5383
56020.20113,5384
57494.95845,5385
59115.56343,5386
60694.33614,5387
60389.2997,5388
60508.01292,5389
59705.7377,5390
59183.62567,5391
57813.5621,5392
57032.76833,5393
56276.39555,5394
55257.7231,5395
53236.65887,5396
52158.969,5397
49264.85386,5398
45523.23943,5399
42022.89547,5400
40678.83575,5401
39972.66171,5402
40447.28845,5403
41257.93012,5404
43732.36577,5405
49593.40682,5406
54549.06174,5407
57293.25904,5408
58457.32691,5409
59836.20918,5410
60733.22885,5411
60342.26666,5412
59023.08018,5413
57877.32806,5414
56895.51324,5415
55092.20296,5416
54116.26727,5417
54223.44835,5418
52308.43459,5419
50030.04533,5420
49046.42154,5421
46089.67106,5422
43075.03374,5423
40132.75496,5424
38411.75251,5425
37400.76816,5426
36788.66021,5427
36624.04455,5428
36945.13553,5429
38308.18936,5430
41060.527,5431
44024.0611,5432
46925.86433,5433
48755.40458,5434
50037.28118,5435
49289.27487,5436
47598.57256,5437
46468.42274,5438
45887.97165,5439
44981.45492,5440
45373.99996,5441
44897.56425,5442
44082.40017,5443
42853.66186,5444
42529.40519,5445
40477.58858,5446
38089.75705,5447
35945.68331,5448
34185.78816,5449
33162.36718,5450
32775.02292,5451
32766.20422,5452
33078.47651,5453
33726.31148,5454
35366.58894,5455
38391.17556,5456
40550.62548,5457
42625.95861,5458
44785.86077,5459
44760.53528,5460
43136.53849,5461
41810.34228,5462
41250.01591,5463
41271.0451,5464
42517.42081,5465
43405.39566,5466
43139.02582,5467
42860.44547,5468
42405.49121,5469
40844.58201,5470
38333.06261,5471
36269.71386,5472
34996.88207,5473
34569.28838,5474
34807.16705,5475
35856.36575,5476
39407.81292,5477
46511.61174,5478
51929.23066,5479
54918.54249,5480
56393.75205,5481
58314.87106,5482
59446.37759,5483
58773.66937,5484
57989.03154,5485
57376.01911,5486
56234.56328,5487
54534.59003,5488
54358.66835,5489
53907.55813,5490
53183.06834,5491
51720.52152,5492
50226.09173,5493
46524.95285,5494
42536.1888,5495
39720.53745,5496
38105.58548,5497
37302.85802,5498
37246.55404,5499
38132.04156,5500
41199.36493,5501
47384.66265,5502
52322.45405,5503
55268.35076,5504
56653.11216,5505
58088.97676,5506
59526.87646,5507
59092.95139,5508
58671.23682,5509
57308.40911,5510
55752.9268,5511
54497.7324,5512
53935.14482,5513
53393.36032,5514
52463.77931,5515
51213.10732,5516
49882.3887,5517
45944.27563,5518
41708.13586,5519
39443.53995,5520
37840.12011,5521
37146.38269,5522
37233.21293,5523
38182.91866,5524
41337.07226,5525
47153.79371,5526
52230.19693,5527
54906.78423,5528
55912.11557,5529
57317.68004,5530
58682.31672,5531
57864.89144,5532
57093.82084,5533
55910.08049,5534
54819.50175,5535
53828.64211,5536
53377.98413,5537
52996.519,5538
52359.76392,5539
51312.37418,5540
50160.06457,5541
46122.45851,5542
42113.11751,5543
39682.3231,5544
38163.69842,5545
37293.13484,5546
37351.70003,5547
38437.078,5548
41491.28638,5549
47490.487,5550
52264.34111,5551
54870.83108,5552
56055.02367,5553
57440.23731,5554
58420.24317,5555
57970.71579,5556
57248.26108,5557
56279.78736,5558
55387.06398,5559
54096.82092,5560
53842.20933,5561
53494.43614,5562
52628.62109,5563
51293.15394,5564
50071.65149,5565
46490.35642,5566
42556.76576,5567
40020.37311,5568
38644.88266,5569
37818.8648,5570
37904.11219,5571
38715.88446,5572
41691.85519,5573
47645.37948,5574
52389.83794,5575
54934.1448,5576
56190.01756,5577
57458.32694,5578
58375.69745,5579
57598.06935,5580
56537.33851,5581
55191.69594,5582
54004.56379,5583
53004.20709,5584
52395.03871,5585
51675.9758,5586
50626.09873,5587
49159.93399,5588
48004.45869,5589
44578.96059,5590
41340.01183,5591
38894.29347,5592
37149.09614,5593
35981.18422,5594
35518.08962,5595
35466.08192,5596
35862.69712,5597
37343.33357,5598
40401.38601,5599
44001.44906,5600
46813.48249,5601
48732.34029,5602
49735.86268,5603
49301.93761,5604
47549.73055,5605
46174.69233,5606
45237.42323,5607
44342.21252,5608
44022.47826,5609
44324.34901,5610
43789.80036,5611
42687.9156,5612
42476.26689,5613
40334.00212,5614
37728.19051,5615
35472.18717,5616
33778.31918,5617
32693.61957,5618
32190.50166,5619
31954.88419,5620
32176.70831,5621
32247.03176,5622
34508.91423,5623
37725.92931,5624
40722.25087,5625
42493.90429,5626
44566.07173,5627
44601.12039,5628
44026.54843,5629
43699.35219,5630
43053.32618,5631
42659.19831,5632
43324.67067,5633
43506.47148,5634
43283.51676,5635
43494.4871,5636
43293.69218,5637
42157.21099,5638
39254.05104,5639
37012.06717,5640
35996.33429,5641
35359.80533,5642
35612.83407,5643
36962.99904,5644
40349.60443,5645
47388.28057,5646
52880.51923,5647
55848.80186,5648
56987.092,5649
59235.18113,5650
60169.05842,5651
59462.88438,5652
58790.17616,5653
58880.85044,5654
58157.26513,5655
56312.80094,5656
55846.08841,5657
55224.03116,5658
55462.81432,5659
54398.69166,5660
52878.93638,5661
49597.70311,5662
46608.84352,5663
44678.45357,5664
43474.58851,5665
42746.02854,5666
42463.15191,5667
43369.89476,5668
46479.50264,5669
52178.18923,5670
56373.62733,5671
58969.94188,5672
60264.70736,5673
61866.0921,5674
63076.74078,5675
63208.34286,5676
62537.89584,5677
61066.75645,5678
59699.63245,5679
57055.60649,5680
56142.53227,5681
55556.20205,5682
55223.12668,5683
54202.64527,5684
52808.83906,5685
50047.23048,5686
46681.20205,5687
44422.48527,5688
43352.70961,5689
42751.00319,5690
42928.73384,5691
44106.59505,5692
46725.74777,5693
51867.95203,5694
55626.97773,5695
57891.79977,5696
59066.72142,5697
60923.84835,5698
61945.23425,5699
61459.30149,5700
61252.17519,5701
60471.38141,5702
59743.27369,5703
58097.79546,5704
56543.896,5705
55870.50942,5706
54823.11967,5707
53519.30939,5708
52322.90629,5709
49003.68479,5710
45098.13305,5711
42089.60099,5712
40029.87017,5713
38902.65992,5714
38833.91932,5715
39792.89598,5716
43581.54346,5717
50426.88665,5718
55598.48656,5719
57900.39234,5720
59292.38959,5721
60742.49978,5722
62118.6686,5723
61527.13761,5724
61358.45178,5725
60125.41718,5726
58635.05756,5727
56900.03565,5728
56107.48361,5729
55987.63979,5730
54821.98907,5731
53495.56674,5732
50821.24065,5733
47180.70204,5734
43566.16727,5735
41056.23071,5736
39270.10559,5737
38389.14047,5738
38536.34486,5739
39435.17349,5740
42282.93394,5741
49162.64744,5742
54443.68963,5743
57288.28439,5744
58322.78527,5745
59951.07835,5746
61579.82366,5747
60484.72252,5748
58829.29499,5749
57111.45823,5750
55826.64206,5751
54477.15545,5752
54088.68058,5753
53002.85037,5754
51971.51518,5755
51130.12113,5756
49145.01004,5757
45518.26478,5758
42166.25581,5759
39590.97045,5760
37656.28422,5761
36481.36257,5762
36104.64596,5763
36113.69078,5764
36861.92322,5765
38536.11874,5766
41528.59625,5767
44879.47462,5768
47839.61691,5769
49486.45186,5770
50570.24699,5771
50037.5073,5772
48258.84415,5773
46760.34419,5774
45546.98207,5775
44999.54456,5776
44878.34402,5777
44900.2777,5778
44393.08961,5779
44054.81348,5780
42717.31125,5781
40393.24567,5782
37768.66606,5783
35653.30962,5784
34102.12361,5785
32986.89774,5786
32393.7839,5787
32362.12705,5788
32807.13202,5789
33455.19311,5790
35351.43888,5791
37904.79055,5792
41014.85068,5793
41033.39255,5794
45242.85012,5795
42077.39049,5796
41677.83572,5797
42509.73271,5798
41101.68092,5799
38955.34598,5800
40723.38147,5801
42951.572,5802
43940.39655,5803
44835.60726,5804
44439.4443,5805
42684.52379,5806
39739.75768,5807
37713.26656,5808
36531.5613,5809
36056.70844,5810
36434.78176,5811
37609.4773,5812
41708.13586,5813
49053.20516,5814
54461.55314,5815
57397.27443,5816
58990.97108,5817
60842.89725,5818
62045.85783,5819
61566.70868,5820
60947.81712,5821
59767.92081,5822
58765.98127,5823
57145.60241,5824
56554.74978,5825
55933.37089,5826
55027.75865,5827
55138.10541,5828
53106.41352,5829
49140.48764,5830
44917.01061,5831
44031.07084,5832
42037.36718,5833
40831.24091,5834
41224.69042,5835
42507.92375,5836
45992.43928,5837
52997.42348,5838
59815.63222,5839
63184.3741,5840
63644.30301,5841
64420.8005,5842
64663.20158,5843
63737.69074,5844
62654.57398,5845
61430.35807,5846
61115.82458,5847
62255.69757,5848
64524.13753,5849
63727.96756,5850
60830.91286,5851
56939.3806,5852
53815.75325,5853
50402.69177,5854
46981.48995,5855
44486.92958,5856
42702.16118,5857
41699.09104,5858
41902.37329,5859
42923.53307,5860
46158.18554,5861
53866.63034,5862
60036.09962,5863
62530.20775,5864
63191.38383,5865
64452.00512,5866
65198.20247,5867
64975.47387,5868
64610.96777,5869
63805.97911,5870
62804.71793,5871
61852.07264,5872
63008.67854,5873
64013.1054,5874
62509.63079,5875
58640.03221,5876
55489.49652,5877
53210.20279,5878
49008.2072,5879
42505.66255,5880
41245.94574,5881
40414.50099,5882
40803.4281,5883
42211.47989,5884
45461.28243,5885
52595.83363,5886
56766.85072,5887
58743.82147,5888
59324.27257,5889
60119.31193,5890
61045.27501,5891
60464.5978,5892
59930.72751,5893
58913.6379,5894
58105.03131,5895
56661.25249,5896
56778.83511,5897
59690.81375,5898
60902.36691,5899
57665.90548,5900
54961.50537,5901
52498.37573,5902
49116.97111,5903
41746.57633,5904
39665.81631,5905
38683.77537,5906
39389.94941,5907
40891.61506,5908
43818.06541,5909
48435.21807,5910
53392.45584,5911
56019.74889,5912
57506.71671,5913
58435.84547,5914
59154.23002,5915
58394.69156,5916
57632.43966,5917
56202.90642,5918
54902.26182,5919
53155.02941,5920
52323.13241,5921
52039.3513,5922
52343.03101,5923
53100.08215,5924
51416.16345,5925
48189.19907,5926
44112.24806,5927
38790.05196,5928
36553.04274,5929
35081.67723,5930
34782.51992,5931
35157.65368,5932
35675.69554,5933
37344.6903,5934
41505.30585,5935
45230.41349,5936
48722.391,5937
50715.19017,5938
52176.83251,5939
50610.94867,5940
48610.23527,5941
46825.01463,5942
45974.80189,5943
45313.17357,5944
45847.26998,5945
46465.03094,5946
45053.13509,5947
43265.42713,5948
42842.12972,5949
41639.16913,5950
38627.92363,5951
39574.01142,5952
37937.80413,5953
37084.19958,5954
37233.89129,5955
38315.87746,5956
41053.51727,5957
48870.49986,5958
54126.44269,5959
56315.7405,5960
56990.25769,5961
58430.64471,5962
59498.83753,5963
58810.97924,5964
58329.795,5965
57259.11486,5966
56357.57278,5967
54932.10971,5968
54798.69867,5969
54488.91371,5970
53880.19756,5971
51759.41423,5972
49749.4299,5973
47492.29596,5974
43250.7293,5975
41640.52586,5976
39990.52522,5977
39411.43085,5978
39232.34348,5979
39938.74365,5980
41911.64423,5981
49198.60058,5982
54552.67966,5983
57440.68955,5984
59069.88711,5985
61115.37234,5986
63020.4368,5987
62370.1145,5988
61638.38885,5989
60791.56791,5990
59698.95409,5991
58129.90456,5992
57136.5576,5993
56564.69908,5994
54985.24801,5995
52760.44929,5996
50334.62952,5997
48151.21084,5998
44438.08758,5999
35798.70505,6000
33786.91175,6001
32595.93555,6002
32171.73366,6003
32386.09581,6004
32296.55213,6005
32608.14605,6006
34984.67157,6007
37858.66199,6008
40245.36292,6009
42036.91494,6010
43972.50565,6011
43784.59959,6012
42480.11094,6013
41554.37398,6014
41067.76286,6015
40931.18613,6016
41766.2488,6017
42946.14511,6018
42895.49413,6019
42406.16957,6020
43232.18743,6021
42238.1621,6022
39590.29209,6023
41652.28412,6024
39767.34437,6025
38762.46527,6026
38995.82153,6027
40217.32399,6028
43927.28157,6029
50962.11366,6030
55360.38177,6031
57723.11394,6032
58509.33461,6033
59832.81737,6034
61579.37142,6035
60883.82504,6036
60066.62588,6037
58913.18566,6038
57646.45912,6039
56249.03498,6040
55153.25547,6041
55235.5633,6042
55272.42093,6043
55496.50626,6044
52061.96334,6045
48060.76267,6046
44086.69646,6047
40808.40274,6048
39340.88128,6049
38443.86161,6050
38826.23123,6051
40060.84867,6052
43390.01947,6053
51100.72547,6054
56810.71808,6055
58834.72188,6056
59010.19132,6057
60184.20849,6058
60945.32979,6059
60007.38233,6060
58675.75923,6061
56967.41953,6062
55580.84917,6063
54419.72086,6064
54364.09524,6065
55571.80435,6066
57338.03088,6067
53884.04161,6068
49994.99667,6069
47109.47411,6070
43321.95723,6071
38996.49989,6072
37530.10903,6073
37140.50356,6074
37470.86548,6075
39633.70721,6076
44277.99433,6077
53557.0715,6078
59299.62544,6079
61560.60343,6080
61981.86575,6081
63074.25346,6082
64717.92272,6083
64838.89714,6084
64632.22309,6085
62889.7392,6086
61963.77612,6087
61817.92846,6088
64937.93788,6089
64520.29348,6090
62724.21906,6091
59167.11888,6092
55593.05967,6093
52255.29629,6094
47554.02683,6095
46449.20251,6096
44584.6136,6097
43550.33884,6098
43607.99955,6099
45286.71748,6100
48746.13364,6101
56535.98178,6102
62900.36686,6103
64332.83966,6104
64456.30141,6105
64800.68279,6106
65004.41728,6107
63979.63958,6108
63398.73625,6109
62466.66791,6110
62361.06968,6111
63508.17853,6112
66163.96275,6113
65593.91319,6114
63805.30075,6115
60619.49028,6116
57634.92698,6117
54477.83381,6118
50073.68657,6119
36502.16565,6120
34341.58512,6121
33494.08582,6122
33155.35745,6123
33242.63993,6124
33503.58288,6125
34296.81328,6126
35674.79106,6127
39062.07481,6128
42021.99099,6129
44093.93231,6130
46494.87883,6131
46353.77969,6132
44245.65911,6133
43938.81371,6134
43215.2284,6135
42747.83751,6136
43333.94161,6137
44461.37798,6138
45513.96849,6139
46691.15135,6140
45016.27747,6141
43809.02059,6142
40794.83552,6143
38790.73032,6144
37566.2883,6145
36712.00539,6146
37220.77631,6147
38648.04834,6148
42930.31668,6149
51321.87124,6150
56291.99786,6151
58969.0374,6152
59781.71416,6153
60699.76303,6154
61465.63286,6155
61374.05409,6156
60994.62404,6157
59807.49189,6158
59301.43441,6159
57571.61327,6160
57311.80091,6161
56812.30093,6162
57519.15333,6163
57333.50847,6164
53617.67177,6165
49537.32896,6166
45856.99315,6167
42957.45113,6168
41664.04238,6169
40593.81448,6170
41008.97155,6171
42055.45681,6172
45716.34626,6173
53640.96217,6174
57781.90525,6175
60703.15483,6176
61862.7003,6177
62924.33563,6178
64061.04293,6179
64413.56465,6180
63487.14933,6181
62804.26569,6182
61591.58193,6183
59430.54916,6184
58244.77373,6185
57084.77602,6186
58117.24182,6187
57505.58611,6188
53660.1824,6189
49405.953,6190
45424.19869,6191
42636.81239,6192
40937.74362,6193
40043.4374,6194
40303.70199,6195
41580.83007,6196
45121.8757,6197
53162.26526,6198
57716.78257,6199
59644.68519,6200
59965.09781,6201
61756.4237,6202
63015.91439,6203
62971.82091,6204
63070.40941,6205
60921.58715,6206
60430.45362,6207
58912.05506,6208
59105.61413,6209
58489.43601,6210
59168.92785,6211
57073.47,6212
54065.6163,6213
50247.79929,6214
46621.05402,6215
44118.57944,6216
42156.75875,6217
41114.34366,6218
41178.33574,6219
42341.49913,6220
46284.13461,6221
54242.21634,6222
59195.61005,6223
61842.12334,6224
62992.39787,6225
64204.85551,6226
66208.05623,6227
65989.39779,6228
65047.60628,6229
59238.12069,6230
61068.56542,6231
58995.04125,6232
58220.80496,6233
57766.75518,6234
58816.63225,6235
57418.52975,6236
53487.20029,6237
49610.13973,6238
45470.10113,6239
42882.83139,6240
40834.18047,6241
40004.31856,6242
40190.18954,6243
41192.58132,6244
44739.7322,6245
52677.68922,6246
57174.54582,6247
59287.41494,6248
59855.20329,6249
61391.69148,6250
61838.27929,6251
61273.20439,6252
60366.91378,6253
58279.14403,6254
57192.18322,6255
55972.03748,6256
55017.58323,6257
54566.92525,6258
54973.26363,6259
54155.3861,6260
50351.81467,6261
46659.49449,6262
43107.8212,6263
39796.51391,6264
38272.0101,6265
37202.68668,6266
36821.44766,6267
37004.37908,6268
37799.87068,6269
39545.74637,6270
42119.90113,6271
45880.96192,6272
48759.24862,6273
50344.3527,6274
51363.25127,6275
50876.86627,6276
49631.62117,6277
47877.37902,6278
46600.9293,6279
45864.68125,6280
46021.38269,6281
46373.67829,6282
47060.17986,6283
46410.08368,6284
43438.40924,6285
41081.33008,6286
38183.59702,6287
35487.33724,6288
33578.42874,6289
32785.42446,6290
32306.50143,6291
32263.99079,6292
32708.76964,6293
33769.04824,6294
35082.80783,6295
38549.68596,6296
41562.51431,6297
43937.23087,6298
46711.27606,6299
47293.08388,6300
45138.83473,6301
43729.20009,6302
43034.55819,6303
42443.02719,6304
43627.4459,6305
44602.25099,6306
45415.83223,6307
45444.54952,6308
43317.2087,6309
41835.66777,6310
38602.82426,6311
36244.38838,6312
34984.21933,6313
34391.10549,6314
35078.96378,6315
36802.45355,6316
41109.14289,6317
50274.70761,6318
55915.7335,6319
58429.74022,6320
59361.58244,6321
60703.83319,6322
61944.55589,6323
51793.78453,6324
51108.86581,6325
50196.92219,6326
48951.67709,6327
47481.21606,6328
47017.89534,6329
47440.96663,6330
48491.9743,6331
47757.08296,6332
43939.03983,6333
41101.4548,6334
37855.4963,6335
